No,Issue 일자,구분,집계여부,집계분류(대),발생처/검사처,제품군,이전공정(발생처),생의번호(SO),생의번호(WO),생의건수(건),JDE 등록여부,고객사,품명,Item Code 또는 규격,긴급검사 여부,수량_생의,수량_검사의뢰,저항1,저항2,두께1,두께2,두께3,두께4,두께5,두께6,두께7,두께8,명도1,특기사항,검사시간(분),검사자/담당자,POP등록여부,검사장비,초도품(FA),판정,부적합 수준,NCR No,귀책구분,귀책처_발생,귀책담당자_발생,귀책처_유출,귀책담당자_유출,치수,특성,조립,누락,형상,외관,기타,불량현상(세부내용),대책서 접수일자,시정(구분),시정(세부내용),시정(일자),원인(구분),원인(세부내용),대책(세부내용),대책(적용일자),유효성(확인일자),유효성(확인한 생의번호),유효성(확인자),유효성(판정),F-Cost_재료,F-Cost_가공/공구,F-Cost_인건,F-Cost_운송,F-Cost_출장,F-Cost_기타,F-Cost_합계,수량_검사(치수),수량_검사(외관),수량_불량(치수),수량_불량(외관),수량_불량(합계),일정_적용월,일정_주차,F-Cost_구분,부적합 종결,발생~대책접수(일),발생~시정(일),발생~대책적용(일),발생~유효성확인(일),대책서 접수,검사수 확인,집계_현상,비고,WO 실시간 등록 여부
462,2025-01-06 00:00:00,검사,YES,출하,출하(외관),GS,고순도,4501462,4501462,1,A045-2,엑셀리스코리아주식회사,CENTER,A045S319,,20,20,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
463,2025-01-06 00:00:00,검사,YES,출하,출하(외관),GS,고순도,2025212,2025212,1,S008-2,삼성전자（주）,ELECTRODE,S008S053,,12,12,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,12,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
464,2025-01-06 00:00:00,검사,YES,수입,수입(외주),GS,주광정밀,70738-20,118714,1,S402-2,（주）에스이티,FIELD,S402S117,,120,120,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,120,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
465,2025-01-06 00:00:00,검사,YES,수입,수입(외주),GS,주광정밀,70738-30,118715,1,S402-2,（주）에스이티,FIELD,S402S118,,80,80,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,80,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
466,2025-01-07 00:00:00,부적합,YES,공정,공정,GS,포장반,61697-10,103089,1,A045-2,엑셀리스코리아주식회사,"GRAPHITE CL2NTXT
APERTURE AEF FOCUS 1",A045S329,,2,2,,,,,,,,,,,,"1) 24/12/18 고객불만 접수
2) 24/12/18 재고품 2 EA 검증결과 치수 부적합 ",-,곽민준,NO,,,불합격,중대,수리신청서-20250107-0001,메르센,유도로,유명훈,-,-,2,,,,,,,"1) 치수부적합 발생
    => 660.00~660.10 mm
    => 660.30~660.40 mm
",-,폐기(재생산),"1) 제품폐기(24/12/18)
2) 고객사 발주 취소로 재가공 보류(24/12/18 영업요청)
3) 대체품 출고 필요 시 부적합 보고서 발행 필요 ",2025-01-06 00:00:00,방법,고순도 완료후 열팽창으로 길이증가 발생,특수순도 잔행(24/01 ~ 진행중),2025-01-06 00:00:00,2025-02-13 00:00:00,71150-10,김세미,적합,169964,559866,0,0,0,0,729830,0,,2,0,2,2025-01-01 00:00:00,2,내적실패,종결,,0,0,37,접수,False,,,
467,2025-01-07 00:00:00,검사,YES,출하,출하(치수),GS,MCT,70801-40,118846,1,L280-2,APPLIED MATERIALS,LINER,L280S046,Y,10,10,,,,,,,,,,,,,300,최인규,YES,CMM,O,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,10,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
468,2025-01-06 00:00:00,검사,YES,수입,수입(외주),GS,미래카본㈜,70596-280,118509,1,S402-2,（주）에스이티,GRAPHITE,S402S141,,20,20,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,20,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
469,2025-01-06 00:00:00,검사,YES,수입,수입(외주),GS,미래카본㈜,70596-230,118504,1,S402-2,（주）에스이티,GRAPHITE,S402S141,,20,20,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,20,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
470,2025-01-06 00:00:00,검사,YES,수입,수입(외주),GS,미래카본㈜,70596-270,118508,1,S402-2,（주）에스이티,GRAPHITE,S402S140,,20,20,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,20,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
471,2025-01-06 00:00:00,검사,YES,수입,수입(외주),GS,미래카본㈜,70596-220,118503,1,S402-2,（주）에스이티,GRAPHITE,S402S140,,20,20,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,20,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
472,2025-01-06 00:00:00,검사,YES,수입,수입(외주),GS,미래카본㈜,70596-260,118507,1,S402-2,（주）에스이티,GRAPHITE,S402S139,,20,20,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,20,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
473,2025-01-06 00:00:00,검사,YES,수입,수입(외주),GS,미래카본㈜,70596-210,118502,1,S402-2,（주）에스이티,GRAPHITE,S402S139,,20,20,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,20,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
474,2025-01-06 00:00:00,검사,YES,수입,수입(외주),GS,미래카본㈜,2025285,2025285,1,S008-2,삼성전자（주）,GRAPHITE,S008S804,,25,25,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,25,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
475,2025-01-06 00:00:00,검사,YES,수입,수입(외주),GS,미래카본㈜,70694-50,118642,1,S008-2,삼성전자（주）,SLEEVE,S008S1120,Y,12,12,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,12,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
476,2025-01-06 00:00:00,검사,YES,수입,수입(외주),GS,미래카본㈜,70380-30,118107,1,D183-2,주식회사　디비하이텍,E11505650,D183S283,,25,25,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,25,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
477,2025-01-06 00:00:00,검사,YES,수입,수입(외주),GS,미래카본㈜,70380-20,118106,1,D183-2,주식회사　디비하이텍,E11313410,D183S263,,38,38,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,38,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
478,2025-01-06 00:00:00,검사,YES,수입,수입(외주),GS,미래카본㈜,4501644,4501644,1,A045-2,엑셀리스코리아주식회사,ELECTRON,A045S934,,5,5,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,5,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
479,2025-01-06 00:00:00,검사,YES,수입,수입(외주),GS,미래카본㈜,4501548,4501548,1,A045-2,엑셀리스코리아주식회사,ELECTRON,A045S934,,50,50,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,50,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
480,2025-01-06 00:00:00,검사,YES,수입,수입(외주),GS,탑카본,4501611,4501611,1,A045-2,엑셀리스코리아주식회사,QUAD,A045S150,,50,50,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,50,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
481,2025-01-06 00:00:00,검사,YES,수입,수입(외주),GS,탑카본,4501650,4501650,1,A045-2,엑셀리스코리아주식회사,PLATE,A045S990,,35,35,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,35,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
482,2025-01-06 00:00:00,검사,YES,수입,수입(외주),GS,탑카본,4501634,4501634,1,A045-2,엑셀리스코리아주식회사,APERTURE,A045S673,,49,49,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,49,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
483,2025-01-06 00:00:00,검사,YES,수입,수입(외주),GS,탑카본,70535-10,118382,1,P081-2,(주)파일런시스템즈,BEARING,P081S001,,1000,1000,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,1000,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
484,2025-01-06 00:00:00,검사,YES,출하,출하(치수),GS,MCT,2025262,2025262,1,S008-2,삼성전자（주）,LINER,S008S961-3,,20,20,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,20,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
485,2025-01-06 00:00:00,검사,YES,출하,출하(치수),GS,MCT,2025308,2025308,1,S008-2,삼성전자（주）,LINER,S008S961-3,,6,6,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,6,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
486,2025-01-06 00:00:00,검사,YES,출하,출하(치수),GS,MCT,70385-350,118162,1,D183-2,주식회사　디비하이텍,MIH1719,D183S228,,5,5,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,5,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
487,2025-01-06 00:00:00,검사,YES,출하,출하(치수),GS,MCT,70833-10,118870,1,A045-2,엑셀리스코리아주식회사,ELECTRODE,A045S177,,35,35,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,35,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
488,2025-01-07 00:00:00,검사,YES,출하,출하(외관),GS,고순도,70383-40,118119,1,S008-2,삼성전자（주）,CLAMP,S008S1092,,40,40,,,,,,,,,,,,,10,김세미,NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,40,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
489,2025-01-07 00:00:00,검사,YES,출하,출하(외관),GS,초음파,69715-20,116883,1,L280-2,APPLIED MATERIALS,SHIELD,L280S028,,1,11,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
490,2025-01-07 00:00:00,검사,YES,출하,출하(외관),GS,초음파,69689-50,116844,1,L280-2,APPLIED MATERIALS,SHIELD,L280S016,,10,12,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,12,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
491,2025-01-07 00:00:00,검사,YES,출하,출하(외관),GS,초음파,70322-120,118013,1,N049-2,한국일신이온(주),FIELD,N049S852,,20,20,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
492,2025-01-07 00:00:00,검사,YES,출하,출하(외관),GS,헬리코일,70167-60,117743,1,S402-2,（주）에스이티,SH05M,S402S074,,30,30,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,30,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
493,2025-01-07 00:00:00,검사,YES,출하,출하(외관),GS,헬리코일,70744-100,118771,1,D183-2,주식회사　디비하이텍,E17726760,D183S168,,8,8,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
494,2025-01-07 00:00:00,검사,YES,출하,출하(외관),GS,헬리코일,70744-140,118775,1,D183-2,주식회사　디비하이텍,E17726750,D183S172,,4,4,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
495,2025-01-07 00:00:00,검사,YES,출하,출하(외관),GS,헬리코일,70596-240,118505,1,S402-2,（주）에스이티,GRAPHITE,S402S143,,20,20,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
496,2025-01-07 00:00:00,검사,YES,출하,출하(외관),GS,헬리코일,70596-40,118485,1,S402-2,（주）에스이티,GRAPHITE,S402S143,,20,20,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
497,2025-01-07 00:00:00,검사,YES,출하,출하(외관),GS,헬리코일,70596-190,118500,1,S402-2,（주）에스이티,GRAPHITE,S402S143,,20,20,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
498,2025-01-07 00:00:00,검사,YES,출하,출하(외관),GS,고순도,2025289,2025289,1,S008-2,삼성전자（주）,EX,S008S528,,36,36,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,36,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
499,2025-01-07 00:00:00,검사,YES,출하,출하(외관),GS,고순도,2025218,2025218,1,S008-2,삼성전자（주）,EX,S008S528,,36,36,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,36,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
500,2025-01-07 00:00:00,검사,YES,출하,출하(외관),GS,고순도,70969-20,118647,1,S008-2,삼성전자（주）,LINEX,S008S349,,4,4,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
501,2025-01-07 00:00:00,검사,YES,수입,수입(외주),GS,탑카본,70587-40,118475,1,S402-2,（주）에스이티,SHIELD,S402S119,Y,40,40,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,40,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
502,2025-01-07 00:00:00,검사,YES,출하,출하(치수),GS,밀링,70473-50,118911,1,H035-2,에스케이하이닉스 주식회사,SHIELD,H035S136,,2,2,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
503,2025-01-07 00:00:00,검사,YES,출하,출하(치수),GS,밀링,70948-10,118912,1,H035-2,에스케이하이닉스 주식회사,SHIELD,H035S136,,11,11,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,11,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
504,2025-01-07 00:00:00,검사,YES,출하,출하(치수),GS,밀링,2025309,2025309,1,S008-2,삼성전자（주）,LINER,S008S964,,6,6,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,6,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
505,2025-01-07 00:00:00,검사,YES,수입,수입(외주),GS,탑카본,70167-40,117741,1,S402-2,（주）에스이티,SH05M,S402S076,,10,10,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,10,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
506,2025-01-07 00:00:00,검사,YES,출하,출하(치수),GS,MCT,70827-30,118860,1,S008-2,삼성전자（주）,LINER,S008S969,,5,5,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,5,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
507,2025-01-07 00:00:00,검사,YES,출하,출하(치수),GS,밀링,2025176,2025176,1,S008-2,삼성전자（주）,MOUNT,S008S734,,130,130,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,130,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
508,2025-01-07 00:00:00,검사,YES,출하,출하(치수),GS,밀링,70556-60,118457,1,S008-2,삼성전자（주）,LINER,S008S1047-6,,3,3,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
509,2025-01-07 00:00:00,검사,YES,수입,수입(외주),GS,미래카본,69809-10,117041,1,S109-2,주식회사에스케이실트론,800MM,S109S147,,40,40,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,40,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
510,2025-01-07 00:00:00,검사,YES,출하,출하(치수),GS,PIN,70569-10,118482,1,S402-2,（주）에스이티,GRAPHITE,S402S139,,20,20,,,,,,,,,,,,,30,안지유,NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,20,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
511,2025-01-07 00:00:00,검사,YES,출하,출하(치수),GS,PIN,70596-60,118487,1,S402-2,（주）에스이티,GRAPHITE,S402S139,,20,20,,,,,,,,,,,,,30,안지유,NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,20,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
512,2025-01-07 00:00:00,검사,YES,출하,출하(치수),GS,PIN,70596-80,118489,1,S402-2,（주）에스이티,GRAPHITE,S402S141,,20,20,,,,,,,,,,,,,30,안지유,NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,20,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
513,2025-01-07 00:00:00,검사,YES,출하,출하(치수),GS,PIN,70596-30,118484,1,S402-2,（주）에스이티,GRAPHITE,S402S141,,20,20,,,,,,,,,,,,,30,안지유,NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,20,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
514,2025-01-07 00:00:00,검사,YES,출하,출하(치수),GS,PIN,70596-70,118488,1,S402-2,（주）에스이티,GRAPHITE,S402S140,,20,20,,,,,,,,,,,,,30,안지유,NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,20,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
515,2025-01-07 00:00:00,검사,YES,출하,출하(치수),GS,PIN,70596-20,118483,1,S402-2,（주）에스이티,GRAPHITE,S402S140,,20,20,,,,,,,,,,,,,30,안지유,NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,20,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
516,2025-01-07 00:00:00,검사,YES,출하,출하(치수),GS,MCT,70744-30,118764,1,D183-2,주식회사　디비하이텍,ELECTRODE,D183S064,,5,5,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,5,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
517,2025-01-07 00:00:00,검사,YES,출하,출하(치수),GS,MCT,70868-20,118927,1,S008-2,삼성전자（주）,LINEX,S008S837,,6,6,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,6,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
518,2025-01-07 00:00:00,검사,YES,출하,출하(치수),GS,MCT,70385-370,118164,1,D183-2,주식회사　디비하이텍,MIH0005,D183S230,,5,5,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,5,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
519,2025-01-07 00:00:00,검사,YES,출하,출하(치수),GS,MCT,70840-10,118900,1,S008-2,삼성전자（주）,MOUNT,S008S1143,,4,4,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
520,2025-01-07 00:00:00,검사,YES,출하,출하(치수),GS,MCT,70385-380,118165,1,D183-2,주식회사　디비하이텍,MIH1657,D183S231,,5,5,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,5,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
521,2025-01-07 00:00:00,검사,YES,출하,출하(치수),GS,MCT,2025261,2025261,1,S008-2,삼성전자（주）,LINER,S008S961-2,,20,20,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,20,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
522,2025-01-07 00:00:00,검사,YES,출하,출하(치수),GS,MCT,2025307,2025307,1,S008-2,삼성전자（주）,LINER,S008S961-2,,6,6,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,6,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
523,2025-01-08 00:00:00,검사,YES,출하,출하(외관),GS,SIC,69921-20,117344,1,M013-2,엠이엠씨코리아(주),SPLIT,M013S325,,1,1,,,105,106,110,107,99.1,102,99.3,110,,,10,"김세미, 안지유",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
524,2025-01-08 00:00:00,검사,YES,출하,출하(외관),GS,SIC,69921-50,117347,1,M013-2,엠이엠씨코리아(주),FILLER,M013S326,,2,2,,,105,106,110,107,99.1,102,99.3,110,,,10,"김세미, 안지유",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
525,2025-01-08 00:00:00,검사,YES,출하,출하(외관),GS,SIC,69922-40,117351,1,M013-2,엠이엠씨코리아(주),FILLER,M013S301,,3,3,,,105,106,110,107,99.1,102,99.3,110,,,10,"김세미, 안지유",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
526,2025-01-08 00:00:00,검사,YES,출하,출하(외관),GS,SIC,70152-80,117721,1,M013-2,엠이엠씨코리아(주),REFLECTOR,M013S366,,1,1,,,105,106,110,107,99.1,102,99.3,110,,,10,"김세미, 안지유",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
527,2025-01-08 00:00:00,검사,YES,출하,출하(외관),GS,SIC,68588-10,115236,1,M013-2,엠이엠씨코리아(주),REFLECTOR INNER,M013S369,,1,1,,,105,106,110,107,99.1,102,99.3,110,,,10,"김세미, 안지유",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
528,2025-01-08 00:00:00,검사,YES,출하,출하(외관),GS,SIC,69358-10,116302,1,A063-2,MERSEN ITALIA MALONNO S.R.L.,FKS REFLECTOR,L259S011,,1,1,,,105,106,110,107,99.1,102,99.3,110,,,10,"김세미, 안지유",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
529,2025-01-08 00:00:00,검사,YES,출하,출하(외관),GS,초음파,70482-40,118317,1,D370-2,주식회사동원파츠,PLATE,A045S193,,16,17,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,17,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
530,2025-01-08 00:00:00,검사,YES,출하,출하(외관),GS,초음파,70031-30,117590,1,L280-2,APPLIED MATERIALS,LINER,L280S010,,80,1,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
